code,cost,date_time,etc,gubun,h_code,incl_drugs,incl_goods,kind,kind_big,kind_mid,kind_small,max_cost,min_cost,name,pid
HE208,470000,,조영제 별도산정/급여 인정기준 외 실시한 경우 비급여,MRI Neck 조영제사용,3,N,,두경부,행위,영상진단 및 방사선 치료료,자기공명영상진단료(MRI),,,경부-조영제 주입 전/후 촬영판독,2487
HE127,470000,,급여 인정기준 외 실시한 경우 비급여,MRI Abdomen,3,,,복부,행위,영상진단 및 방사선 치료료,자기공명영상진단료(MRI),,,복부-일반,2488
HE227,470000,,조영제 별도산정/급여 인정기준 외 실시한 경우 비급여,MRI Abdomen 조영제사용,3,N,,복부,행위,영상진단 및 방사선 치료료,자기공명영상진단료(MRI),,,복부-조영제 주입 전/후 촬영판독,2489
HE128,470000,,급여 인정기준 외 실시한 경우 비급여,MRI Pelvis,3,,,복부,행위,영상진단 및 방사선 치료료,자기공명영상진단료(MRI),,,골반-일반,2490
HE228,470000,,조영제 별도산정/급여 인정기준 외 실시한 경우 비급여,MRI Pelvis 조영제사용 |조영제사용,3,N,,복부,행위,영상진단 및 방사선 치료료,자기공명영상진단료(MRI),,,골반-조영제 주입 전/후 촬영판독,2491
HE129,470000,,급여 인정기준 외 실시한 경우 비급여,MRI Pancreas,3,,,복부,행위,영상진단 및 방사선 치료료,자기공명영상진단료(MRI),,,췌장-일반,2492
HE229,470000,,조영제 별도산정/급여 인정기준 외 실시한 경우 비급여,MRI Pancreas 조영제사용,3,N,,복부,행위,영상진단 및 방사선 치료료,자기공명영상진단료(MRI),,,췌장-조영제 주입 전/후 촬영판독,2493
HE130,470000,,급여 인정기준 외 실시한 경우 비급여,MRI Kidney and Adrenal,3,,,복부,행위,영상진단 및 방사선 치료료,자기공명영상진단료(MRI),,,신장 및 부신-일반,2494
HE230,470000,,조영제 별도산정/급여 인정기준 외 실시한 경우 비급여,MRI Kidney and Adrenal 조영제사용,3,N,,복부,행위,영상진단 및 방사선 치료료,자기공명영상진단료(MRI),,,신장 및 부신-조영제 주입 전/후 촬영판독,2495
HE131,470000,,급여 인정기준 외 실시한 경우 비급여,MRI Penile and Scrotum,3,,,복부,행위,영상진단 및 방사선 치료료,자기공명영상진단료(MRI),,,음낭 및 음경-일반,2496
HE231,470000,,조영제 별도산정/급여 인정기준 외 실시한 경우 비급여,MRI Penile and Scrotum 조영제사용,3,N,,복부,행위,영상진단 및 방사선 치료료,자기공명영상진단료(MRI),,,음낭 및 음경-조영제 주입 전/후 촬영판독,2497
HE132,470000,,급여 인정기준 외 실시한 경우 비급여,MRI Liver,3,,,복부,행위,영상진단 및 방사선 치료료,자기공명영상진단료(MRI),,,간-일반,2498
HE232,470000,,조영제 별도산정/급여 인정기준 외 실시한 경우 비급여,MRI  Liver 조영제사용,3,N,,복부,행위,영상진단 및 방사선 치료료,자기공명영상진단료(MRI),,,간-조영제 주입 전/후 촬영판독,2499
HE133,470000,,급여 인정기준 외 실시한 경우 비급여,MR Cholangiography [MRCP],3,,,복부,행위,영상진단 및 방사선 치료료,자기공명영상진단료(MRI),,,담췌관-일반,2500
HE233,470000,,조영제 별도산정/급여 인정기준 외 실시한 경우 비급여,MRI Cholangiogram 조영제사용,3,N,,복부,행위,영상진단 및 방사선 치료료,자기공명영상진단료(MRI),,,담췌관-조영제 주입 전/후 촬영판독,2501
HE134,470000,,급여 인정기준 외 실시한 경우 비급여,MRI Prostate,3,,,복부,행위,영상진단 및 방사선 치료료,자기공명영상진단료(MRI),,,전립선-일반,2502
HE234,470000,,조영제 별도산정/급여 인정기준 외 실시한 경우 비급여,MRI Prostate 조영제사용,3,N,,복부,행위,영상진단 및 방사선 치료료,자기공명영상진단료(MRI),,,전립선-조영제 주입 전/후 촬영판독,2503
HE109,470000,,급여 인정기준 외 실시한 경우 비급여,MRI C-Spine,3,,,척추,행위,영상진단 및 방사선 치료료,자기공명영상진단료(MRI),,,경추-일반,2504
HE209,470000,,조영제 별도산정/급여 인정기준 외 실시한 경우 비급여,MRI Cervical 조영제사용,3,N,,척추,행위,영상진단 및 방사선 치료료,자기공명영상진단료(MRI),,,경추-조영제 주입 전/후 촬영판독,2505
HE110,470000,,급여 인정기준 외 실시한 경우 비급여,MRI T-Spine,3,,,척추,행위,영상진단 및 방사선 치료료,자기공명영상진단료(MRI),,,흉추-일반,2506
HE210,470000,,조영제 별도산정/급여 인정기준 외 실시한 경우 비급여,MRI Thoracic 조영제사용,3,N,,척추,행위,영상진단 및 방사선 치료료,자기공명영상진단료(MRI),,,흉추-조영제 주입 전/후 촬영판독,2507
HE111,470000,,급여 인정기준 외 실시한 경우 비급여,MRI L-Spine,3,,,척추,행위,영상진단 및 방사선 치료료,자기공명영상진단료(MRI),,,요천추-일반,2508
HE211,470000,,조영제 별도산정/급여 인정기준 외 실시한 경우 비급여,MRI Lumbosacral spine 조영제사용,3,N,,척추,행위,영상진단 및 방사선 치료료,자기공명영상진단료(MRI),,,요천추-조영제 주입 전/후 촬영판독,2509
HE112,470000,,급여 인정기준 외 실시한 경우 비급여,MRI Spine Myelogram,3,,,척추,행위,영상진단 및 방사선 치료료,자기공명영상진단료(MRI),,,척추강-일반,2510
HE212,470000,,조영제 별도산정/급여 인정기준 외 실시한 경우 비급여,MRI Myelogram 조영제사용,3,N,,척추,행위,영상진단 및 방사선 치료료,자기공명영상진단료(MRI),,,척추강-조영제 주입 전/후 촬영판독,2511
HE114,705000,,급여 인정기준 외 실시한 경우 비급여,"MRI Spine Myelogram(경추, 흉추, 요천추 동시 촬영)",3,,,척추,행위,영상진단 및 방사선 치료료,자기공명영상진단료(MRI),,,"척추강-경추, 흉추, 요천추와 동시 촬영-일반",2512
RMHF201,124850,,급여 인정기준 외 실시한 경우 비급여,MRI Brain Diffusion [기본MRI와 동시촬영],3,,,특수검사,행위,영상진단 및 방사선 치료료,자기공명영상진단료(MRI),,,확산-기본검사 동시,2513
RMHF102,345770,,조영제별도산정,MRI Perfusion [단독촬영,3,,,특수검사,행위,영상진단 및 방사선 치료료,자기공명영상진단료(MRI),,,관류 [3차원자기공명영상 포함],2514
RMHF202,190460,,,MRI Perfusion [기본MRI와 동시촬영],3,,,특수검사,행위,영상진단 및 방사선 치료료,자기공명영상진단료(MRI),,,관류 [3차원자기공명영상 포함]-기본검사 동시,2515
RMHF103,228960,,,MRI MR spectroscopy,3,,,특수검사,행위,영상진단 및 방사선 치료료,자기공명영상진단료(MRI),,,분광영상,2516
RMHF203,131260,,급여 인정기준 외 실시한 경우 비급여,MR spectroscopy [기본MRI와 동시촬영],3,,,특수검사,행위,영상진단 및 방사선 치료료,자기공명영상진단료(MRI),,,분광영상-기본검사 동시,2517
RMHF104,514270,,급여 인정기준 외 실시한 경우 비급여,MRI Cine,3,,,특수검사,행위,영상진단 및 방사선 치료료,자기공명영상진단료(MRI),,,영화 [3차원자기공명영상 포함],2518
RMHF105,400320,,급여 인정기준 외 실시한 경우 비급여(조영제 별도산정),"MRI ,Dynamic",3,,,특수검사,행위,영상진단 및 방사선 치료료,자기공명영상진단료(MRI),,,Dynamic,2519
RMHF107,591500,,급여 인정기준 외 실시한 경우 비급여,MRI Functional,3,,,특수검사,행위,영상진단 및 방사선 치료료,자기공명영상진단료(MRI),,,기능적 [3차원자기공명영상 포함],2520
RMHI13503,428330,,,3T-brain-MRA　[테슬라3.0이상+품질관리적합],3,,,혈관,행위,영상진단 및 방사선 치료료,자기공명영상진단료(MRI),,,뇌혈관-[테슬라3.0이상+품질관리적합],2521
RMHI23503,569500,,조영제 별도산정,MRI Brain Angio 조영제사용- [테슬라3.0이상+품질관리적합],3,N,,혈관,행위,영상진단 및 방사선 치료료,자기공명영상진단료(MRI),,,뇌혈관-조영제 주입 전/후 촬영판독- [테슬라3.0이상+품질관리적합],2522
RMHI13603,428330,,,3T-neck -MRA　　 [테슬라3.0이상+품질관리적합],3,,,혈관,행위,영상진단 및 방사선 치료료,자기공명영상진단료(MRI),,,경부혈관- [테슬라3.0이상+품질관리적합],2523
RMHI23603,569500,,조영제 별도산정,MRI Neck Angio 조영제사용-[테슬라3.0이상+품질관리적합],3,N,,혈관,행위,영상진단 및 방사선 치료료,자기공명영상진단료(MRI),,,경부혈관-조영제 주입 전/후 촬영판독-[테슬라3.0이상+품질관리적합],2524
HE137,470000,,급여 인정기준 외 실시한 경우 비급여,MRI Thoracic Angio,3,,,혈관,행위,영상진단 및 방사선 치료료,자기공명영상진단료(MRI),,,흉부혈관-일반,2525
HE237,470000,,조영제 별도산정/급여 인정기준 외 실시한 경우 비급여,MRI Thoracic Angio 조영제사용,3,N,,혈관,행위,영상진단 및 방사선 치료료,자기공명영상진단료(MRI),,,흉부혈관-조영제 주입 전/후 촬영판독,2526
HE138,400000,,급여 인정기준 외 실시한 경우 비급여,MRI Abdominal Angio,3,,,혈관,행위,영상진단 및 방사선 치료료,자기공명영상진단료(MRI),,,복부혈관-일반,2527
HE238,470000,,조영제 별도산정/급여 인정기준 외 실시한 경우 비급여,MRI Abdominal Angio 조영제사용,3,N,,혈관,행위,영상진단 및 방사선 치료료,자기공명영상진단료(MRI),,,복부혈관-조영제 주입 전/후 촬영판독,2528
HE139,400000,,급여 인정기준 외 실시한 경우 비급여,MRI Extremity Angio,3,,,혈관,행위,영상진단 및 방사선 치료료,자기공명영상진단료(MRI),,,사지혈관-일반,2529
HE239,400000,,조영제 별도산정/급여 인정기준 외 실시한 경우 비급여,MRI Extremity Angio 조영제사용,3,N,,혈관,행위,영상진단 및 방사선 치료료,자기공명영상진단료(MRI),,,사지혈관-조영제 주입 전/후 촬영판독,2530
HE140,400000,,급여 인정기준 외 실시한 경우 비급여,MRI Cardiovascular MRA,3,,,혈관,행위,영상진단 및 방사선 치료료,자기공명영상진단료(MRI),,,심혈관-일반,2531
HE240,470000,,조영제 별도산정/급여 인정기준 외 실시한 경우 비급여,MRI Cardiovascular MRA 조영제사용,3,N,,혈관,행위,영상진단 및 방사선 치료료,자기공명영상진단료(MRI),,,심혈관-조영제 주입 전/후 촬영판독,2532
HE124,470000,,급여 인정기준 외 실시한 경우 비급여,MRI Heart,3,,,흉부,행위,영상진단 및 방사선 치료료,자기공명영상진단료(MRI),,,심장-일반,2533
HE224,470000,,조영제 별도산정/급여 인정기준 외 실시한 경우 비급여,MRI Heart 조영제사용 |조영제사용,3,N,,흉부,행위,영상진단 및 방사선 치료료,자기공명영상진단료(MRI),,,심장-조영제 주입 전/후 촬영판독,2534
HE125,470000,,급여 인정기준 외 실시한 경우 비급여,MRI Chest,3,,,흉부,행위,영상진단 및 방사선 치료료,자기공명영상진단료(MRI),,,흉부-일반,2535
HE225,470000,,조영제 별도산정/급여 인정기준 외 실시한 경우 비급여,MRI Chest 조영제사용,3,N,,흉부,행위,영상진단 및 방사선 치료료,자기공명영상진단료(MRI),,,흉부-조영제 주입 전/후 촬영판독,2536
HE126,470000,,급여 인정기준 외 실시한 경우 비급여,MRI Breast,3,,,흉부,행위,영상진단 및 방사선 치료료,자기공명영상진단료(MRI),,,유방-일반,2537
HE226,470000,,조영제 별도산정/급여 인정기준 외 실시한 경우 비급여,MRI Breast 조영제사용,3,N,,흉부,행위,영상진단 및 방사선 치료료,자기공명영상진단료(MRI),,,유방-조영제 주입 전/후 촬영판독,2538
MZ001,,,,근육내자극요법[IMS] 한부위,3,,,물리치료료,행위,이학요법료(물리치료료),,50000,5000,FIMS(Functional Intramuscular Stimulation),2539
MX122,40000,,,도수치료 [1일당],3,,,물리치료료,행위,이학요법료(물리치료료),,,,도수치료 [1일당],2540
MY142,20000,,,증식치료 [사지관절부위],3,,,물리치료료,행위,이학요법료(물리치료료),,,,증식치료(사지관절부위),2541
MY143,30000,,,증식치료 [척추부위],3,,,물리치료료,행위,이학요법료(물리치료료),,,,증식치료(척추부위),2542
SZ083,500000,,,,3,,,근골,행위,처치 및 수술료 등,,,,추간판내고주파열치료술(IDET),2543
,1000000,,,,3,,,비뇨기,행위,처치 및 수술료 등,,,,인공 괄약근 설치술,2544
,500000,,,,3,,,비뇨기,행위,처치 및 수술료 등,,,,고환삽입술-비급여,2545
,100000,,,,3,,,비뇨기,행위,처치 및 수술료 등,,,,약물유도사정술,2546
,300000,,,,3,,,비뇨기,행위,처치 및 수술료 등,,,,음경 이물질 제거술 A,2547
,500000,,,,3,,,비뇨기,행위,처치 및 수술료 등,,,,음경 이물질 제거술 B,2548
MX033,20000,,,,3,,,비뇨기,행위,처치 및 수술료 등,,,,자기장 치료(골반통 전립선통 성교통),2549
MX033,30000,,,,3,,,비뇨기,행위,처치 및 수술료 등,,,,자기장 치료 (요실금),2550
,1000000,,,,3,,,비뇨기,행위,처치 및 수술료 등,,,,음경보형물 삽입술 A(굽은형 보형물),2551
,5000,,,,3,,,비뇨기,행위,처치 및 수술료 등,,,,음경주사 Test-비급여,2552
,500000,,,,3,,,비뇨기,행위,처치 및 수술료 등,,,,정관복원술(오십만)-비급여,2553
,200000,,,,3,,,비뇨기,행위,처치 및 수술료 등,,,,정관절제술 [결찰술],2554
,100000,,,,3,,,비뇨기,행위,처치 및 수술료 등,,,,포경수술(배면절개) 비급여,2555
,150000,,,,3,,,비뇨기,행위,처치 및 수술료 등,,,,포경수술(환상절개) 비급여,2556
HZGS00100A,800000,,"재료대별도,　양측-1,300,000원",,3,,,순환기,행위,처치 및 수술료 등,,,,하지정맥류 고주파정맥내막폐쇄술 [편측],2557
SZ634,500000,,재료비용 별도,,3,,,신경,행위,처치 및 수술료 등,,,,경피적 경막외강 신경성형술,2558
,300000,,,,3,,,"여성 생식기, 임신과 분만",행위,처치 및 수술료 등,,,,(비급여) 난관 결찰술,2559
,90000,,,,3,,,"여성 생식기, 임신과 분만",행위,처치 및 수술료 등,,,,(비급여) 미레나 삽입술,2560
,50000,,,,3,,,"여성 생식기, 임신과 분만",행위,처치 및 수술료 등,,,,소음순절제술(성형목적),2561
,30000,,,,3,,,"여성 생식기, 임신과 분만",행위,처치 및 수술료 등,,,,자궁내장치 [IUD]  재료대 별도산정,2562
,1000000,,,,3,,,"여성 생식기, 임신과 분만",행위,처치 및 수술료 등,,,,질 및 회음부 성형술 [대] 비급여,2563
,800000,,,,3,,,"여성 생식기, 임신과 분만",행위,처치 및 수술료 등,,,,질 및 회음부 성형술 [중],2564
,500000,,,,3,,,"여성 생식기, 임신과 분만",행위,처치 및 수술료 등,,,,질 및 회음부 성형술 [소],2565
EZ776,50000,,,,3,,,"외피,근골기능검사",행위,처치 및 수술료 등,,,,적외선체열진단(두부및부비동),2566
